circuit,protocol,iters,train_size,test_size,pval,data_time,d_tree_time,bias_sharing,bias_and,accidental_secret,accidental_gate
adder_1.txt,gmw,64,128,64,1.0,0.25,1.57,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,256,128,1.0,0.27,1.62,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,256,128,1.0,0.24,1.56,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,256,128,1.0,0.29,1.55,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,512,256,1.0,0.31,1.57,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,512,256,1.0,0.3,1.78,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,512,256,1.0,0.35,1.83,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,128,64,1.0,0.28,1.83,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,128,64,1.0,0.28,1.88,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,128,64,1.0,0.31,1.89,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,256,128,1.0,0.36,1.86,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,256,128,1.0,0.35,1.88,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,256,128,1.0,0.33,1.94,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,512,256,1.0,0.5,1.86,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,512,256,1.0,0.48,1.93,0,0,0.3333333333333333,0
adder_1.txt,gmw,128,512,256,1.0,0.48,1.79,0,0,0.3333333333333333,0
adder_1.txt,gmw,64,128,64,1.0,0.23,1.62,0,0,0.25,0
adder_1.txt,gmw,64,128,64,1.0,0.25,1.34,0,0,0.25,0
adder_1.txt,gmw,64,128,64,1.0,0.21,1.29,0,0,0.25,0
adder_1.txt,gmw,64,256,128,1.0,0.23,1.28,0,0,0.25,0
adder_1.txt,gmw,64,256,128,1.0,0.24,1.28,0,0,0.25,0
adder_1.txt,gmw,64,256,128,1.0,0.25,1.29,0,0,0.25,0
adder_1.txt,gmw,64,512,256,1.0,0.32,1.29,0,0,0.25,0
adder_1.txt,gmw,64,512,256,1.0,0.3,1.3,0,0,0.25,0
adder_1.txt,gmw,64,512,256,1.0,0.3,1.6,0,0,0.25,0
adder_1.txt,gmw,128,128,64,1.0,0.28,1.61,0,0,0.25,0
adder_1.txt,gmw,128,128,64,1.0,0.27,1.83,0,0,0.25,0
adder_1.txt,gmw,128,128,64,1.0,0.29,1.87,0,0,0.25,0
adder_1.txt,gmw,128,256,128,1.0,0.37,1.95,0,0,0.25,0
adder_1.txt,gmw,128,256,128,1.0,0.33,1.98,0,0,0.25,0
adder_1.txt,gmw,128,256,128,1.0,0.33,1.91,0,0,0.25,0
adder_1.txt,gmw,128,512,256,1.0,0.47,1.93,0,0,0.25,0
adder_1.txt,gmw,128,512,256,1.0,0.51,1.95,0,0,0.25,0
adder_1.txt,gmw,128,512,256,1.0,0.46,1.93,0,0,0.25,0
adder_1.txt,gmw,64,128,64,1.0,0.27,1.84,0,0,0,0.5
adder_1.txt,gmw,64,128,64,1.0,0.26,1.8,0,0,0,0.5
adder_1.txt,gmw,64,128,64,1.0,0.26,1.74,0,0,0,0.5
adder_1.txt,gmw,64,256,128,1.0,0.27,1.6,0,0,0,0.5
adder_1.txt,gmw,64,256,128,1.0,0.26,1.52,0,0,0,0.5
adder_1.txt,gmw,64,256,128,1.0,0.29,1.71,0,0,0,0.5
adder_1.txt,gmw,64,512,256,1.0,0.32,1.59,0,0,0,0.5
adder_1.txt,gmw,64,512,256,1.0,0.32,1.63,0,0,0,0.5
adder_1.txt,gmw,64,512,256,1.0,0.3,1.55,0,0,0,0.5
adder_1.txt,gmw,128,128,64,1.0,0.28,1.64,0,0,0,0.5
adder_1.txt,gmw,128,128,64,1.0,0.31,1.91,0,0,0,0.5
adder_1.txt,gmw,128,128,64,1.0,0.3,1.86,0,0,0,0.5
adder_1.txt,gmw,128,256,128,1.0,0.37,1.89,0,0,0,0.5
adder_1.txt,gmw,128,256,128,1.0,0.35,1.83,0,0,0,0.5
adder_1.txt,gmw,128,256,128,1.0,0.37,1.87,0,0,0,0.5
adder_1.txt,gmw,128,512,256,1.0,0.48,1.91,0,0,0,0.5
adder_1.txt,gmw,128,512,256,1.0,0.48,1.7,0,0,0,0.5
adder_1.txt,gmw,128,512,256,1.0,0.45,1.51,0,0,0,0.5
adder_1.txt,gmw,64,128,64,1.0,0.23,1.44,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,128,64,1.0,0.25,1.41,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,128,64,1.0,0.24,1.43,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,256,128,1.0,0.26,1.33,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,256,128,1.0,0.25,1.28,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,256,128,1.0,0.25,1.53,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,512,256,1.0,0.32,1.58,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,512,256,1.0,0.31,1.56,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,512,256,1.0,0.33,1.65,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,128,64,1.0,0.28,1.56,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,128,64,1.0,0.27,1.76,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,128,64,1.0,0.3,1.92,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,256,128,1.0,0.36,1.97,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,256,128,1.0,0.34,1.82,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,256,128,1.0,0.39,1.88,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,512,256,1.0,0.5,1.96,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,512,256,1.0,0.53,1.93,0,0,0,0.3333333333333333
adder_1.txt,gmw,128,512,256,1.0,0.5,1.99,0,0,0,0.3333333333333333
adder_1.txt,gmw,64,128,64,1.0,0.25,1.88,0,0,0,0.25
adder_1.txt,gmw,64,128,64,1.0,0.26,1.86,0,0,0,0.25
adder_1.txt,gmw,64,128,64,1.0,0.26,1.74,0,0,0,0.25
adder_1.txt,gmw,64,256,128,1.0,0.25,1.62,0,0,0,0.25
adder_1.txt,gmw,64,256,128,1.0,0.26,1.59,0,0,0,0.25
adder_1.txt,gmw,64,256,128,1.0,0.25,1.53,0,0,0,0.25
adder_1.txt,gmw,64,512,256,1.0,0.31,1.54,0,0,0,0.25
adder_1.txt,gmw,64,512,256,1.0,0.31,1.54,0,0,0,0.25
adder_1.txt,gmw,64,512,256,1.0,0.31,1.6,0,0,0,0.25
adder_1.txt,gmw,128,128,64,1.0,0.26,1.9,0,0,0,0.25
adder_1.txt,gmw,128,128,64,1.0,0.3,1.94,0,0,0,0.25
adder_1.txt,gmw,128,128,64,1.0,0.31,1.85,0,0,0,0.25
adder_1.txt,gmw,128,256,128,1.0,0.34,1.89,0,0,0,0.25
adder_1.txt,gmw,128,256,128,1.0,0.32,1.66,0,0,0,0.25
adder_1.txt,gmw,128,256,128,1.0,0.31,1.44,0,0,0,0.25
adder_1.txt,gmw,128,512,256,1.0,0.44,1.47,0,0,0,0.25
adder_1.txt,gmw,128,512,256,1.0,0.44,1.45,0,0,0,0.25
adder_1.txt,gmw,128,512,256,1.0,0.44,1.45,0,0,0,0.25
adder_1.txt,beaver,64,128,64,0.9999982957691516,0.23,1.42,0,0,0,0
adder_1.txt,beaver,64,128,64,0.9999962485800227,0.25,1.43,0,0,0,0
adder_1.txt,beaver,64,128,64,0.999991611190527,0.23,1.3,0,0,0,0
adder_1.txt,beaver,64,256,128,0.9772498680518208,0.27,1.62,0,0,0,0
adder_1.txt,beaver,64,256,128,0.9845142841745769,0.28,1.52,0,0,0,0
adder_1.txt,beaver,64,256,128,0.9929623478449873,0.3,1.58,0,0,0,0
adder_1.txt,beaver,64,512,256,1.0,0.37,1.57,0,0,0,0
adder_1.txt,beaver,64,512,256,1.0,0.38,1.66,0,0,0,0
adder_1.txt,beaver,64,512,256,1.0,0.38,1.65,0,0,0,0
adder_1.txt,beaver,128,128,64,0.9999999999889086,0.33,1.83,0,0,0,0
adder_1.txt,beaver,128,128,64,0.9999999996471179,0.33,1.87,0,0,0,0
adder_1.txt,beaver,128,128,64,0.9999999999888888,0.33,1.83,0,0,0,0
adder_1.txt,beaver,128,256,128,0.9993736058797074,0.39,1.9,0,0,0,0
adder_1.txt,beaver,128,256,128,0.9986202858298637,0.38,1.91,0,0,0,0
adder_1.txt,beaver,128,256,128,0.9990396128110628,0.39,1.94,0,0,0,0
adder_1.txt,beaver,128,512,256,1.0,0.55,2.03,0,0,0,0
adder_1.txt,beaver,128,512,256,0.9772498680518208,0.57,1.98,0,0,0,0
adder_1.txt,beaver,128,512,256,1.0,0.59,1.98,0,0,0,0
adder_1.txt,beaver,64,128,64,0.9999877206622017,0.26,1.8,1,0,0,0
adder_1.txt,beaver,64,128,64,0.9999997551485373,0.25,1.54,1,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999532313986,0.24,1.57,1,0,0,0
adder_1.txt,beaver,64,256,128,0.9968294182826118,0.27,1.58,1,0,0,0
adder_1.txt,beaver,64,256,128,0.9811823431063429,0.27,1.68,1,0,0,0
adder_1.txt,beaver,64,256,128,0.9693155854302989,0.26,1.64,1,0,0,0
adder_1.txt,beaver,64,512,256,1.0,0.38,1.68,1,0,0,0
adder_1.txt,beaver,64,512,256,1.0,0.38,1.82,1,0,0,0
adder_1.txt,beaver,64,512,256,0.978345928594604,0.41,1.8,1,0,0,0
adder_1.txt,beaver,128,128,64,0.999999999999664,0.29,1.9,1,0,0,0
adder_1.txt,beaver,128,128,64,0.9999999999999546,0.31,1.98,1,0,0,0
adder_1.txt,beaver,128,128,64,0.9999999999537795,0.3,1.43,1,0,0,0
adder_1.txt,beaver,128,256,128,0.9995803752030494,0.39,1.45,1,0,0,0
adder_1.txt,beaver,128,256,128,0.9999736710747895,0.36,1.51,1,0,0,0
adder_1.txt,beaver,128,256,128,0.9995778662479993,0.39,1.47,1,0,0,0
adder_1.txt,beaver,128,512,256,0.9785798766633644,0.57,1.47,1,0,0,0
adder_1.txt,beaver,128,512,256,0.9848945202052103,0.56,1.48,1,0,0,0
adder_1.txt,beaver,128,512,256,0.9772498680518208,0.57,1.58,1,0,0,0
adder_1.txt,beaver,64,128,64,0.999999999988524,0.25,1.67,2,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999980101377,0.25,1.56,2,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999992934895,0.24,1.54,2,0,0,0
adder_1.txt,beaver,64,256,128,0.9999999999366175,0.32,1.67,2,0,0,0
adder_1.txt,beaver,64,256,128,0.9999999998060336,0.29,1.56,2,0,0,0
adder_1.txt,beaver,64,256,128,0.9999999999862843,0.32,1.53,2,0,0,0
adder_1.txt,beaver,64,512,256,0.9999999931217441,0.41,1.83,2,0,0,0
adder_1.txt,beaver,64,512,256,0.9999994927049404,0.42,1.86,2,0,0,0
adder_1.txt,beaver,64,512,256,0.999999969178323,0.38,1.82,2,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.33,1.87,2,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.32,1.95,2,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.33,1.9,2,0,0,0
adder_1.txt,beaver,128,256,128,1.0,0.43,1.89,2,0,0,0
adder_1.txt,beaver,128,256,128,1.0,0.41,1.91,2,0,0,0
adder_1.txt,beaver,128,256,128,1.0,0.39,1.89,2,0,0,0
adder_1.txt,beaver,128,512,256,0.9999999999999821,0.59,1.9,2,0,0,0
adder_1.txt,beaver,128,512,256,0.9999999999999976,0.61,1.71,2,0,0,0
adder_1.txt,beaver,128,512,256,0.9999999999999981,0.62,1.66,2,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999998562022,0.29,1.5,3,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999998947462,0.24,1.6,3,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999996710637,0.24,1.59,3,0,0,0
adder_1.txt,beaver,64,256,128,0.9999999992367389,0.34,1.58,3,0,0,0
adder_1.txt,beaver,64,256,128,0.9999999972230441,0.31,1.8,3,0,0,0
adder_1.txt,beaver,64,256,128,0.999999998153814,0.34,1.81,3,0,0,0
adder_1.txt,beaver,64,512,256,0.9999999996509742,0.45,1.85,3,0,0,0
adder_1.txt,beaver,64,512,256,0.9999999999409125,0.44,1.62,3,0,0,0
adder_1.txt,beaver,64,512,256,0.9999999999879791,0.4,1.46,3,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.43,3,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.43,3,0,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.49,3,0,0,0
adder_1.txt,beaver,128,256,128,1.0,0.4,1.45,3,0,0,0
adder_1.txt,beaver,128,256,128,0.9999999999999988,0.4,1.48,3,0,0,0
adder_1.txt,beaver,128,256,128,1.0,0.4,1.54,3,0,0,0
adder_1.txt,beaver,128,512,256,1.0,0.65,1.93,3,0,0,0
adder_1.txt,beaver,128,512,256,1.0,0.63,1.72,3,0,0,0
adder_1.txt,beaver,128,512,256,1.0,0.6,1.67,3,0,0,0
adder_1.txt,beaver,64,128,64,0.9999999998398437,0.21,1.51,0,1,0,0
adder_1.txt,beaver,64,128,64,0.9999999838244678,0.23,1.6,0,1,0,0
adder_1.txt,beaver,64,128,64,0.9999999976671033,0.26,1.53,0,1,0,0
adder_1.txt,beaver,64,256,128,0.9999999834215783,0.3,1.54,0,1,0,0
adder_1.txt,beaver,64,256,128,0.9999982907706493,0.31,1.85,0,1,0,0
adder_1.txt,beaver,64,256,128,0.9999997587288264,0.31,1.92,0,1,0,0
adder_1.txt,beaver,64,512,256,0.9986135225538686,0.45,1.85,0,1,0,0
adder_1.txt,beaver,64,512,256,0.9993757752083781,0.42,1.87,0,1,0,0
adder_1.txt,beaver,64,512,256,0.9998851702349317,0.42,1.81,0,1,0,0
adder_1.txt,beaver,128,128,64,0.9999999999999997,0.3,1.83,0,1,0,0
adder_1.txt,beaver,128,128,64,0.9999999999999996,0.32,1.83,0,1,0,0
adder_1.txt,beaver,128,128,64,0.9999999999999999,0.34,1.89,0,1,0,0
adder_1.txt,beaver,128,256,128,0.9999999999977223,0.43,1.91,0,1,0,0
adder_1.txt,beaver,128,256,128,0.9999999999950662,0.42,1.85,0,1,0,0
adder_1.txt,beaver,128,256,128,0.999999999999898,0.4,1.66,0,1,0,0
adder_1.txt,beaver,128,512,256,0.9999988922604082,0.59,1.75,0,1,0,0
adder_1.txt,beaver,128,512,256,0.9999997759700845,0.57,1.64,0,1,0,0
adder_1.txt,beaver,128,512,256,0.999999995496137,0.57,1.76,0,1,0,0
adder_1.txt,beaver,64,128,64,0.9999999998506617,0.24,1.59,0,2,0,0
adder_1.txt,beaver,64,128,64,0.99999999985214,0.23,1.62,0,2,0,0
adder_1.txt,beaver,64,128,64,0.9999999992246403,0.3,1.86,0,2,0,0
adder_1.txt,beaver,64,256,128,0.9999999998568131,0.33,1.88,0,2,0,0
adder_1.txt,beaver,64,256,128,0.9999999999549583,0.32,1.54,0,2,0,0
adder_1.txt,beaver,64,256,128,0.9999999999683037,0.31,1.42,0,2,0,0
adder_1.txt,beaver,64,512,256,0.9999999999366175,0.4,1.43,0,2,0,0
adder_1.txt,beaver,64,512,256,0.9999999999101639,0.41,1.45,0,2,0,0
adder_1.txt,beaver,64,512,256,0.999999997754432,0.41,1.44,0,2,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.43,0,2,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.45,0,2,0,0
adder_1.txt,beaver,128,128,64,1.0,0.3,1.58,0,2,0,0
